Latitude,Longitude,Elevation
50.60354000,-115.139060,1892.0
50.60356000,-115.139100,1891.0
50.60357000,-115.139150,1892.0
50.60357000,-115.139200,1892.0
50.60358000,-115.139250,1892.0
50.60358000,-115.139300,1892.0
50.60359000,-115.139340,1892.0
50.60360000,-115.139390,1892.0
50.60359000,-115.139440,1892.0
50.60358000,-115.139480,1893.0
50.60355000,-115.139500,1894.0
50.60353000,-115.139480,1894.0
50.60351000,-115.139450,1895.0
50.60348000,-115.139410,1896.0
50.60345000,-115.139390,1896.0
50.60342000,-115.139390,1897.0
50.60339000,-115.139390,1898.0
50.60338000,-115.139340,1898.0
50.60337000,-115.139280,1898.0
50.60337000,-115.139240,1898.0
50.60335000,-115.139200,1898.0
50.60333000,-115.139170,1899.0
50.60330000,-115.139150,1899.0
50.60327000,-115.139130,1900.0
50.60324000,-115.139120,1901.0
50.60321000,-115.139120,1901.0
50.60319000,-115.139130,1902.0
50.60316000,-115.139160,1903.0
50.60316000,-115.139210,1904.0
50.60317000,-115.139250,1904.0
50.60316000,-115.139290,1905.0
50.60315000,-115.139340,1905.0
50.60316000,-115.139390,1906.0
50.60316000,-115.139430,1906.0
50.60316000,-115.139480,1906.0
50.60315000,-115.139520,1907.0
50.60313000,-115.139560,1908.0
50.60310000,-115.139600,1909.0
50.60307000,-115.139630,1910.0
50.60305000,-115.139650,1911.0
50.60304000,-115.139700,1912.0
50.60303000,-115.139750,1912.0
50.60302000,-115.139800,1913.0
50.60301000,-115.139860,1914.0
50.60301000,-115.139900,1914.0
50.60300000,-115.139950,1915.0
50.60297000,-115.139990,1916.0
50.60294000,-115.140010,1917.0
50.60292000,-115.140050,1918.0
50.60290000,-115.140090,1919.0
50.60288000,-115.140120,1920.0
50.60286000,-115.140160,1920.0
50.60284000,-115.140190,1921.0
50.60282000,-115.140220,1922.0
50.60279000,-115.140250,1923.0
50.60276000,-115.140270,1924.0
50.60273000,-115.140290,1925.0
50.60271000,-115.140300,1926.0
50.60269000,-115.140350,1927.0
50.60269000,-115.140410,1927.0
50.60268000,-115.140460,1927.0
50.60266000,-115.140490,1928.0
50.60264000,-115.140530,1929.0
50.60262000,-115.140580,1930.0
50.60261000,-115.140620,1930.0
50.60260000,-115.140670,1930.0
50.60258000,-115.140710,1930.0
50.60255000,-115.140730,1931.0
50.60253000,-115.140760,1932.0
50.60251000,-115.140800,1932.0
